# Insolation,Ambient Temperature,Module temperature,WindVel,Month,Day,Hour,Minute
0.0300,50.4325,49.8300,0.0325,5,14,3,45
0.0400,50.4800,49.8700,0.0200,5,14,4,0
0.0475,50.4675,49.8425,0.0150,5,14,4,15
0.0550,50.4550,49.8150,0.0100,5,14,4,30
0.0625,50.4425,49.7875,0.0050,5,14,4,45
0.0700,50.4300,49.7600,0.0000,5,14,5,0
1.2100,50.5975,49.9325,0.0850,5,14,5,15
2.3500,50.7650,50.1050,0.1700,5,14,5,30
3.4900,50.9325,50.2775,0.2550,5,14,5,45
4.6300,51.1000,50.4500,0.3400,5,14,6,0
12.9175,51.8475,51.2225,0.3075,5,14,6,15
21.2050,52.5950,51.9950,0.2750,5,14,6,30
29.4925,53.3425,52.7675,0.2425,5,14,6,45
37.7800,54.0900,53.5400,0.2100,5,14,7,0
63.5650,54.6875,54.3200,0.2775,5,14,7,15
89.3500,55.2850,55.1000,0.3450,5,14,7,30
115.1350,55.8825,55.8800,0.4125,5,14,7,45
140.9200,56.4800,56.6600,0.4800,5,14,8,0
170.8000,56.9000,57.5225,0.6875,5,14,8,15
200.6800,57.3200,58.3850,0.8950,5,14,8,30
230.5600,57.7400,59.2475,1.1025,5,14,8,45
260.4400,58.1600,60.1100,1.3100,5,14,9,0
311.1825,58.6125,61.0575,1.2675,5,14,9,15
361.9250,59.0650,62.0050,1.2250,5,14,9,30
412.6675,59.5175,62.9525,1.1825,5,14,9,45
463.4100,59.9700,63.9000,1.1400,5,14,10,0
558.0125,60.5800,64.8200,1.3100,5,14,10,15
652.6150,61.1900,65.7400,1.4800,5,14,10,30
747.2175,61.8000,66.6600,1.6500,5,14,10,45
841.8200,62.4100,67.5800,1.8200,5,14,11,0
881.4275,63.9275,68.2300,1.8075,5,14,11,15
921.0350,65.4450,68.8800,1.7950,5,14,11,30
960.6425,66.9625,69.5300,1.7825,5,14,11,45
1000.2500,68.4800,70.1800,1.7700,5,14,12,0
1036.4850,69.6125,71.1300,1.8175,5,14,12,15
1072.7200,70.7450,72.0800,1.8650,5,14,12,30
1108.9550,71.8775,73.0300,1.9125,5,14,12,45
1145.1900,73.0100,73.9800,1.9600,5,14,13,0
1087.4875,72.9250,73.9500,1.9975,5,14,13,15
1029.7850,72.8400,73.9200,2.0350,5,14,13,30
972.0825,72.7550,73.8900,2.0725,5,14,13,45
914.3800,72.6700,73.8600,2.1100,5,14,14,0
870.3725,72.5975,73.9325,2.1050,5,14,14,15
826.3650,72.5250,74.0050,2.1000,5,14,14,30
782.3575,72.4525,74.0775,2.0950,5,14,14,45
738.3500,72.3800,74.1500,2.0900,5,14,15,0
762.5825,72.4975,75.5500,2.0225,5,14,15,15
786.8150,72.6150,76.9500,1.9550,5,14,15,30
811.0475,72.7325,78.3500,1.8875,5,14,15,45
835.2800,72.8500,79.7500,1.8200,5,14,16,0
709.4950,72.4825,78.0225,1.6825,5,14,16,15
583.7100,72.1150,76.2950,1.5450,5,14,16,30
457.9250,71.7475,74.5675,1.4075,5,14,16,45
332.1400,71.3800,72.8400,1.2700,5,14,17,0
285.8975,71.1350,72.1825,1.1625,5,14,17,15
239.6550,70.8900,71.5250,1.0550,5,14,17,30
193.4125,70.6450,70.8675,0.9475,5,14,17,45
147.1700,70.4000,70.2100,0.8400,5,14,18,0
125.0925,69.6450,69.3775,0.6650,5,14,18,15
103.0150,68.8900,68.5450,0.4900,5,14,18,30
80.9375,68.1350,67.7125,0.3150,5,14,18,45
58.8600,67.3800,66.8800,0.1400,5,14,19,0
45.6200,66.5575,66.1050,0.1300,5,14,19,15
32.3800,65.7350,65.3300,0.1200,5,14,19,30
19.1400,64.9125,64.5550,0.1100,5,14,19,45
5.9000,64.0900,63.7800,0.1000,5,14,20,0
4.4250,63.4050,63.1775,0.0750,5,14,20,15
2.9500,62.7200,62.5750,0.0500,5,14,20,30
1.4750,62.0350,61.9725,0.0250,5,14,20,45
0.0000,61.3500,61.3700,0.0000,5,14,21,0
0.0000,61.1650,61.1875,0.0000,5,14,21,15
0.0000,60.9800,61.0050,0.0000,5,14,21,30
0.0000,60.7950,60.8225,0.0000,5,14,21,45
0.0000,60.6100,60.6400,0.0000,5,14,22,0
0.0000,60.3225,60.3050,0.0000,5,14,22,15
0.0000,60.0350,59.9700,0.0000,5,14,22,30
0.0000,59.7475,59.6350,0.0000,5,14,22,45
0.0000,48.9400,48.4800,0.0000,5,14,23,0
0.0175,48.9975,48.5000,0.0000,5,14,23,15
0.0350,49.0550,48.5200,0.0000,5,14,23,30
0.0525,49.1125,48.5400,0.0000,5,14,23,45
0.0000,58.6600,58.4900,0.0000,5,15,0,0
0.0000,58.7675,58.5375,0.0000,5,15,0,15
0.0000,58.8750,58.5850,0.0000,5,15,0,30
0.0000,58.9825,58.6325,0.0000,5,15,0,45
0.0000,59.0900,58.6800,0.0000,5,15,1,0
0.0000,59.0075,58.6450,0.0000,5,15,1,15
0.0000,58.9250,58.6100,0.0000,5,15,1,30
0.0000,58.8425,58.5750,0.0000,5,15,1,45
0.0000,58.7600,58.5400,0.0000,5,15,2,0
0.0000,58.5900,58.3475,0.0000,5,15,2,15
0.0000,58.4200,58.1550,0.0000,5,15,2,30
0.0000,58.2500,57.9625,0.0000,5,15,2,45
0.0000,58.0800,57.7700,0.0000,5,15,3,0
0.0000,58.0325,57.7300,0.0000,5,15,3,15
0.0000,57.9850,57.6900,0.0000,5,15,3,30
0.0000,57.9375,57.6500,0.0000,5,15,3,45
0.0000,57.8900,57.6100,0.0000,5,15,4,0
0.0000,57.5400,57.3250,0.0000,5,15,4,15
0.0000,57.1900,57.0400,0.0000,5,15,4,30
0.0000,56.8400,56.7550,0.0000,5,15,4,45
0.0000,56.4900,56.4700,0.0000,5,15,5,0
2.6600,56.6575,56.5550,0.0000,5,15,5,15
5.3200,56.8250,56.6400,0.0000,5,15,5,30
7.9800,56.9925,56.7250,0.0000,5,15,5,45
10.6400,57.1600,56.8100,0.0000,5,15,6,0
28.0850,57.7550,57.3450,0.0000,5,15,6,15
45.5300,58.3500,57.8800,0.0000,5,15,6,30
62.9750,58.9450,58.4150,0.0000,5,15,6,45
80.4200,59.5400,58.9500,0.0000,5,15,7,0
88.9550,59.9750,59.3625,0.0500,5,15,7,15
97.4900,60.4100,59.7750,0.1000,5,15,7,30
106.0250,60.8450,60.1875,0.1500,5,15,7,45
114.5600,61.2800,60.6000,0.2000,5,15,8,0
136.8875,62.3850,61.4175,0.1500,5,15,8,15
159.2150,63.4900,62.2350,0.1000,5,15,8,30
181.5425,64.5950,63.0525,0.0500,5,15,8,45
203.8700,65.7000,63.8700,0.0000,5,15,9,0
222.3000,66.5725,64.6525,0.0000,5,15,9,15
240.7300,67.4450,65.4350,0.0000,5,15,9,30
259.1600,68.3175,66.2175,0.0000,5,15,9,45
277.5900,69.1900,67.0000,0.0000,5,15,10,0
268.7725,68.1125,66.5775,0.3925,5,15,10,15
259.9550,67.0350,66.1550,0.7850,5,15,10,30
251.1375,65.9575,65.7325,1.1775,5,15,10,45
242.3200,64.8800,65.3100,1.5700,5,15,11,0
204.7550,63.5875,64.0575,1.2725,5,15,11,15
167.1900,62.2950,62.8050,0.9750,5,15,11,30
129.6250,61.0025,61.5525,0.6775,5,15,11,45
92.0600,59.7100,60.3000,0.3800,5,15,12,0
143.0950,60.0750,61.0650,0.3050,5,15,12,15
194.1300,60.4400,61.8300,0.2300,5,15,12,30
245.1650,60.8050,62.5950,0.1550,5,15,12,45
296.2000,61.1700,63.3600,0.0800,5,15,13,0
272.0975,61.5625,63.6950,0.0800,5,15,13,15
247.9950,61.9550,64.0300,0.0800,5,15,13,30
223.8925,62.3475,64.3650,0.0800,5,15,13,45
199.7900,62.7400,64.7000,0.0800,5,15,14,0
195.3775,62.8225,64.6175,0.0675,5,15,14,15
190.9650,62.9050,64.5350,0.0550,5,15,14,30
186.5525,62.9875,64.4525,0.0425,5,15,14,45
182.1400,63.0700,64.3700,0.0300,5,15,15,0
245.6650,64.1100,66.2325,0.2025,5,15,15,15
309.1900,65.1500,68.0950,0.3750,5,15,15,30
372.7150,66.1900,69.9575,0.5475,5,15,15,45
436.2400,67.2300,71.8200,0.7200,5,15,16,0
445.9400,67.7375,71.8975,0.8550,5,15,16,15
455.6400,68.2450,71.9750,0.9900,5,15,16,30
465.3400,68.7525,72.0525,1.1250,5,15,16,45
475.0400,69.2600,72.1300,1.2600,5,15,17,0
386.1900,68.8700,71.0000,1.1650,5,15,17,15
297.3400,68.4800,69.8700,1.0700,5,15,17,30
208.4900,68.0900,68.7400,0.9750,5,15,17,45
119.6400,67.7000,67.6100,0.8800,5,15,18,0
103.6025,67.1525,66.9400,0.8450,5,15,18,15
87.5650,66.6050,66.2700,0.8100,5,15,18,30
71.5275,66.0575,65.6000,0.7750,5,15,18,45
55.4900,65.5100,64.9300,0.7400,5,15,19,0
43.1500,64.8225,64.2400,0.6000,5,15,19,15
30.8100,64.1350,63.5500,0.4600,5,15,19,30
18.4700,63.4475,62.8600,0.3200,5,15,19,45
6.1300,62.7600,62.1700,0.1800,5,15,20,0
4.5975,62.3075,61.7500,0.2050,5,15,20,15
3.0650,61.8550,61.3300,0.2300,5,15,20,30
1.5325,61.4025,60.9100,0.2550,5,15,20,45
0.0000,60.9500,60.4900,0.2800,5,15,21,0
0.0000,60.8475,60.3725,0.5525,5,15,21,15
0.0000,60.7450,60.2550,0.8250,5,15,21,30
0.0000,60.6425,60.1375,1.0975,5,15,21,45
0.0000,60.5400,60.0200,1.3700,5,15,22,0
0.0000,60.2575,59.7150,1.1575,5,15,22,15
0.0000,59.9750,59.4100,0.9450,5,15,22,30
0.0000,59.6925,59.1050,0.7325,5,15,22,45
0.0000,59.4600,59.3000,0.0000,5,15,23,0
0.0000,59.2600,59.0975,0.0000,5,15,23,15
0.0000,59.0600,58.8950,0.0000,5,15,23,30
0.0000,58.8600,58.6925,0.0000,5,15,23,45
0.0000,57.3400,56.9600,0.5200,5,16,0,0
0.0000,57.1100,56.7300,0.5875,5,16,0,15
0.0000,56.8800,56.5000,0.6550,5,16,0,30
0.0000,56.6500,56.2700,0.7225,5,16,0,45
0.0000,56.4200,56.0400,0.7900,5,16,1,0
0.0000,56.5250,56.0950,0.8625,5,16,1,15
0.0000,56.6300,56.1500,0.9350,5,16,1,30
0.0000,56.7350,56.2050,1.0075,5,16,1,45
0.0000,56.8400,56.2600,1.0800,5,16,2,0
0.0000,56.7975,56.2250,1.1075,5,16,2,15
0.0000,56.7550,56.1900,1.1350,5,16,2,30
0.0000,56.7125,56.1550,1.1625,5,16,2,45
0.0000,56.6700,56.1200,1.1900,5,16,3,0
0.0000,56.5925,56.0200,1.0725,5,16,3,15
0.0000,56.5150,55.9200,0.9550,5,16,3,30
0.0000,56.4375,55.8200,0.8375,5,16,3,45
0.0000,56.3600,55.7200,0.7200,5,16,4,0
0.0000,55.9450,55.3425,0.7425,5,16,4,15
0.0000,55.5300,54.9650,0.7650,5,16,4,30
0.0000,55.1150,54.5875,0.7875,5,16,4,45
0.0000,54.7000,54.2100,0.8100,5,16,5,0
5.7650,54.6425,54.1850,0.6850,5,16,5,15
11.5300,54.5850,54.1600,0.5600,5,16,5,30
17.2950,54.5275,54.1350,0.4350,5,16,5,45
23.0600,54.4700,54.1100,0.3100,5,16,6,0
34.5300,55.0250,54.8675,0.2525,5,16,6,15
46.0000,55.5800,55.6250,0.1950,5,16,6,30
57.4700,56.1350,56.3825,0.1375,5,16,6,45
68.9400,56.6900,57.1400,0.0800,5,16,7,0
103.1550,57.5100,57.6700,0.0625,5,16,7,15
137.3700,58.3300,58.2000,0.0450,5,16,7,30
171.5850,59.1500,58.7300,0.0275,5,16,7,45
205.8000,59.9700,59.2600,0.0100,5,16,8,0
242.8100,60.9150,60.3275,0.0275,5,16,8,15
279.8200,61.8600,61.3950,0.0450,5,16,8,30
316.8300,62.8050,62.4625,0.0625,5,16,8,45
353.8400,63.7500,63.5300,0.0800,5,16,9,0
320.4725,63.5925,63.2800,0.0850,5,16,9,15
287.1050,63.4350,63.0300,0.0900,5,16,9,30
253.7375,63.2775,62.7800,0.0950,5,16,9,45
220.3700,63.1200,62.5300,0.1000,5,16,10,0
234.8350,63.3175,62.7875,0.0850,5,16,10,15
249.3000,63.5150,63.0450,0.0700,5,16,10,30
263.7650,63.7125,63.3025,0.0550,5,16,10,45
278.2300,63.9100,63.5600,0.0400,5,16,11,0
393.6075,64.9800,64.7275,0.1075,5,16,11,15
508.9850,66.0500,65.8950,0.1750,5,16,11,30
624.3625,67.1200,67.0625,0.2425,5,16,11,45
739.7400,68.1900,68.2300,0.3100,5,16,12,0
722.1050,68.2900,68.6025,0.3075,5,16,12,15
704.4700,68.3900,68.9750,0.3050,5,16,12,30
686.8350,68.4900,69.3475,0.3025,5,16,12,45
669.2000,68.5900,69.7200,0.3000,5,16,13,0
666.8000,68.5325,69.5575,0.3525,5,16,13,15
664.4000,68.4750,69.3950,0.4050,5,16,13,30
662.0000,68.4175,69.2325,0.4575,5,16,13,45
659.6000,68.3600,69.0700,0.5100,5,16,14,0
615.9975,67.7500,68.6575,1.2975,5,16,14,15
572.3950,67.1400,68.2450,2.0850,5,16,14,30
528.7925,66.5300,67.8325,2.8725,5,16,14,45
485.1900,65.9200,67.4200,3.6600,5,16,15,0
437.4525,64.6625,66.0125,4.7500,5,16,15,15
389.7150,63.4050,64.6050,5.8400,5,16,15,30
341.9775,62.1475,63.1975,6.9300,5,16,15,45
294.2400,60.8900,61.7900,8.0200,5,16,16,0
316.4750,61.1800,62.2200,7.6075,5,16,16,15
338.7100,61.4700,62.6500,7.1950,5,16,16,30
360.9450,61.7600,63.0800,6.7825,5,16,16,45
383.1800,62.0500,63.5100,6.3700,5,16,17,0
316.0325,61.6075,62.7450,6.0300,5,16,17,15
248.8850,61.1650,61.9800,5.6900,5,16,17,30
181.7375,60.7225,61.2150,5.3500,5,16,17,45
114.5900,60.2800,60.4500,5.0100,5,16,18,0
101.7750,59.8975,59.9875,4.7700,5,16,18,15
88.9600,59.5150,59.5250,4.5300,5,16,18,30
76.1450,59.1325,59.0625,4.2900,5,16,18,45
63.3300,58.7500,58.6000,4.0500,5,16,19,0
50.2675,58.5525,58.3050,3.8500,5,16,19,15
37.2050,58.3550,58.0100,3.6500,5,16,19,30
24.1425,58.1575,57.7150,3.4500,5,16,19,45
11.0800,57.9600,57.4200,3.2500,5,16,20,0
8.3100,57.3600,56.7600,3.9225,5,16,20,15
5.5400,56.7600,56.1000,4.5950,5,16,20,30
2.7700,56.1600,55.4400,5.2675,5,16,20,45
0.0000,55.5600,54.7800,5.9400,5,16,21,0
0.0000,54.9850,54.1550,6.1775,5,16,21,15
0.0000,54.4100,53.5300,6.4150,5,16,21,30
0.0000,53.8350,52.9050,6.6525,5,16,21,45
0.0000,53.2600,52.2800,6.8900,5,16,22,0
0.0000,52.7475,51.7500,5.8000,5,16,22,15
0.0000,52.2350,51.2200,4.7100,5,16,22,30
0.0000,51.7225,50.6900,3.6200,5,16,22,45
0.0000,49.9800,48.9000,1.5800,5,17,0,0
0.0000,49.6400,48.6625,1.1900,5,17,0,15
0.0000,49.3000,48.4250,0.8000,5,17,0,30
0.0000,48.9600,48.1875,0.4100,5,17,0,45
0.0000,48.6200,47.9500,0.0200,5,17,1,0
0.0000,48.5950,47.8700,0.0250,5,17,1,15
0.0000,48.5700,47.7900,0.0300,5,17,1,30
0.0000,48.5450,47.7100,0.0350,5,17,1,45
0.0000,48.5200,47.6300,0.0400,5,17,2,0
0.0000,48.5050,47.5850,0.0550,5,17,2,15
0.0000,48.4900,47.5400,0.0700,5,17,2,30
0.0000,48.4750,47.4950,0.0850,5,17,2,45
0.0000,48.4600,47.4500,0.1000,5,17,3,0
0.0000,47.5500,47.0375,0.0750,5,17,3,15
0.0000,46.6400,46.6250,0.0500,5,17,3,30
0.0000,45.7300,46.2125,0.0250,5,17,3,45
0.0000,44.8200,45.8000,0.0000,5,17,4,0
0.0000,45.3275,45.9125,0.0000,5,17,4,15
0.0000,45.8350,46.0250,0.0000,5,17,4,30
0.0000,46.3425,46.1375,0.0000,5,17,4,45
0.0000,46.8500,46.2500,0.0000,5,17,5,0
5.5650,47.3850,46.8300,0.0350,5,17,5,15
11.1300,47.9200,47.4100,0.0700,5,17,5,30
16.6950,48.4550,47.9900,0.1050,5,17,5,45
22.2600,48.9900,48.5700,0.1400,5,17,6,0
40.9175,49.5850,49.7475,0.1100,5,17,6,15
59.5750,50.1800,50.9250,0.0800,5,17,6,30
78.2325,50.7750,52.1025,0.0500,5,17,6,45
96.8900,51.3700,53.2800,0.0200,5,17,7,0
134.0800,52.5525,55.2825,0.0225,5,17,7,15
171.2700,53.7350,57.2850,0.0250,5,17,7,30
208.4600,54.9175,59.2875,0.0275,5,17,7,45
245.6500,56.1000,61.2900,0.0300,5,17,8,0
309.1200,56.6975,60.7625,0.0925,5,17,8,15
372.5900,57.2950,60.2350,0.1550,5,17,8,30
436.0600,57.8925,59.7075,0.2175,5,17,8,45
499.5300,58.4900,59.1800,0.2800,5,17,9,0
565.3525,59.1375,59.9875,0.4150,5,17,9,15
631.1750,59.7850,60.7950,0.5500,5,17,9,30
696.9975,60.4325,61.6025,0.6850,5,17,9,45
762.8200,61.0800,62.4100,0.8200,5,17,10,0
777.4125,61.8975,63.2700,0.7575,5,17,10,15
792.0050,62.7150,64.1300,0.6950,5,17,10,30
806.5975,63.5325,64.9900,0.6325,5,17,10,45
821.1900,64.3500,65.8500,0.5700,5,17,11,0
838.5200,64.7975,66.2475,0.5775,5,17,11,15
855.8500,65.2450,66.6450,0.5850,5,17,11,30
873.1800,65.6925,67.0425,0.5925,5,17,11,45
890.5100,66.1400,67.4400,0.6000,5,17,12,0
950.7950,66.0350,68.0825,0.6750,5,17,12,15
1011.0800,65.9300,68.7250,0.7500,5,17,12,30
1071.3650,65.8250,69.3675,0.8250,5,17,12,45
1131.6500,65.7200,70.0100,0.9000,5,17,13,0
1077.6325,66.3350,70.5675,0.8775,5,17,13,15
1023.6150,66.9500,71.1250,0.8550,5,17,13,30
969.5975,67.5650,71.6825,0.8325,5,17,13,45
915.5800,68.1800,72.2400,0.8100,5,17,14,0
909.2900,68.5325,72.9300,0.7625,5,17,14,15
903.0000,68.8850,73.6200,0.7150,5,17,14,30
896.7100,69.2375,74.3100,0.6675,5,17,14,45
890.4200,69.5900,75.0000,0.6200,5,17,15,0
822.4800,69.6600,75.1200,0.6775,5,17,15,15
754.5400,69.7300,75.2400,0.7350,5,17,15,30
686.6000,69.8000,75.3600,0.7925,5,17,15,45
618.6600,69.8700,75.4800,0.8500,5,17,16,0
563.0400,69.3375,74.4475,0.7250,5,17,16,15
507.4200,68.8050,73.4150,0.6000,5,17,16,30
451.8000,68.2725,72.3825,0.4750,5,17,16,45
396.1800,67.7400,71.3500,0.3500,5,17,17,0
338.1400,67.5750,70.7375,0.2725,5,17,17,15
280.1000,67.4100,70.1250,0.1950,5,17,17,30
222.0600,67.2450,69.5125,0.1175,5,17,17,45
164.0200,67.0800,68.9000,0.0400,5,17,18,0
142.2225,66.4475,68.0725,0.5975,5,17,18,15
120.4250,65.8150,67.2450,1.1550,5,17,18,30
98.6275,65.1825,66.4175,1.7125,5,17,18,45
76.8300,64.5500,65.5900,2.2700,5,17,19,0
60.8375,63.9950,64.8200,2.6875,5,17,19,15
44.8450,63.4400,64.0500,3.1050,5,17,19,30
28.8525,62.8850,63.2800,3.5225,5,17,19,45
12.8600,62.3300,62.5100,3.9400,5,17,20,0
9.6450,61.8925,61.9625,3.3300,5,17,20,15
6.4300,61.4550,61.4150,2.7200,5,17,20,30
3.2150,61.0175,60.8675,2.1100,5,17,20,45
0.0000,60.5800,60.3200,1.5000,5,17,21,0
0.0000,59.6325,59.3650,1.6700,5,17,21,15
0.0000,58.6850,58.4100,1.8400,5,17,21,30
0.0000,57.7375,57.4550,2.0100,5,17,21,45
0.0000,56.7900,56.5000,2.1800,5,17,22,0
0.0000,56.0700,55.7125,1.6475,5,17,22,15
0.0000,55.3500,54.9250,1.1150,5,17,22,30
0.0000,54.6300,54.1375,0.5825,5,17,22,45
0.0000,51.2100,50.1600,2.5300,5,17,23,0
0.0000,50.9025,49.8450,2.2925,5,17,23,15
0.0000,50.5950,49.5300,2.0550,5,17,23,30
0.0000,50.2875,49.2150,1.8175,5,17,23,45
0.0000,52.0400,51.8500,0.0000,5,18,0,0
0.0000,51.9100,51.7775,0.0000,5,18,0,15
0.0000,51.7800,51.7050,0.0000,5,18,0,30
0.0000,51.6500,51.6325,0.0000,5,18,0,45
0.0000,51.5200,51.5600,0.0000,5,18,1,0
0.0000,51.6975,51.7025,0.0975,5,18,1,15
0.0000,51.8750,51.8450,0.1950,5,18,1,30
0.0000,52.0525,51.9875,0.2925,5,18,1,45
0.0000,52.2300,52.1300,0.3900,5,18,2,0
0.0000,52.3825,52.1950,0.6900,5,18,2,15
0.0000,52.5350,52.2600,0.9900,5,18,2,30
0.0000,52.6875,52.3250,1.2900,5,18,2,45
0.0000,52.8400,52.3900,1.5900,5,18,3,0
0.0000,52.5000,52.0200,1.6875,5,18,3,15
0.0000,52.1600,51.6500,1.7850,5,18,3,30
0.0000,51.8200,51.2800,1.8825,5,18,3,45
0.0000,51.4800,50.9100,1.9800,5,18,4,0
0.0000,50.5475,50.1325,2.1375,5,18,4,15
0.0000,49.6150,49.3550,2.2950,5,18,4,30
0.0000,48.6825,48.5775,2.4525,5,18,4,45
0.0000,47.7500,47.8000,2.6100,5,18,5,0
1.4650,47.4400,47.8375,2.8950,5,18,5,15
2.9300,47.1300,47.8750,3.1800,5,18,5,30
4.3950,46.8200,47.9125,3.4650,5,18,5,45
5.8600,46.5100,47.9500,3.7500,5,18,6,0
19.2450,47.1100,48.0950,3.6825,5,18,6,15
32.6300,47.7100,48.2400,3.6150,5,18,6,30
46.0150,48.3100,48.3850,3.5475,5,18,6,45
59.4000,48.9100,48.5300,3.4800,5,18,7,0
68.6600,48.9100,48.5675,3.7900,5,18,7,15
77.9200,48.9100,48.6050,4.1000,5,18,7,30
87.1800,48.9100,48.6425,4.4100,5,18,7,45
96.4400,48.9100,48.6800,4.7200,5,18,8,0
125.9200,49.5225,49.3325,4.9275,5,18,8,15
155.4000,50.1350,49.9850,5.1350,5,18,8,30
184.8800,50.7475,50.6375,5.3425,5,18,8,45
214.3600,51.3600,51.2900,5.5500,5,18,9,0
249.0125,52.1700,52.2350,5.3125,5,18,9,15
283.6650,52.9800,53.1800,5.0750,5,18,9,30
318.3175,53.7900,54.1250,4.8375,5,18,9,45
352.9700,54.6000,55.0700,4.6000,5,18,10,0
388.0450,55.7750,56.4000,4.3450,5,18,10,15
423.1200,56.9500,57.7300,4.0900,5,18,10,30
458.1950,58.1250,59.0600,3.8350,5,18,10,45
493.2700,59.3000,60.3900,3.5800,5,18,11,0
440.5075,59.3200,60.3175,3.1650,5,18,11,15
387.7450,59.3400,60.2450,2.7500,5,18,11,30
334.9825,59.3600,60.1725,2.3350,5,18,11,45
282.2200,59.3800,60.1000,1.9200,5,18,12,0
260.8650,59.5000,60.2825,1.4950,5,18,12,15
239.5100,59.6200,60.4650,1.0700,5,18,12,30
218.1550,59.7400,60.6475,0.6450,5,18,12,45
196.8000,59.8600,60.8300,0.2200,5,18,13,0
338.8250,60.8775,62.2475,0.3800,5,18,13,15
480.8500,61.8950,63.6650,0.5400,5,18,13,30
622.8750,62.9125,65.0825,0.7000,5,18,13,45
764.9000,63.9300,66.5000,0.8600,5,18,14,0
723.5650,63.7850,66.4850,0.9325,5,18,14,15
682.2300,63.6400,66.4700,1.0050,5,18,14,30
640.8950,63.4950,66.4550,1.0775,5,18,14,45
599.5600,63.3500,66.4400,1.1500,5,18,15,0
633.4975,63.5375,67.3250,1.2100,5,18,15,15
667.4350,63.7250,68.2100,1.2700,5,18,15,30
701.3725,63.9125,69.0950,1.3300,5,18,15,45
735.3100,64.1000,69.9800,1.3900,5,18,16,0
700.0850,63.7750,69.4700,1.5125,5,18,16,15
664.8600,63.4500,68.9600,1.6350,5,18,16,30
629.6350,63.1250,68.4500,1.7575,5,18,16,45
594.4100,62.8000,67.9400,1.8800,5,18,17,0
482.9125,62.1925,66.3600,1.9100,5,18,17,15
371.4150,61.5850,64.7800,1.9400,5,18,17,30
259.9175,60.9775,63.2000,1.9700,5,18,17,45
148.4200,60.3700,61.6200,2.0000,5,18,18,0
127.4000,59.6775,60.7475,1.9750,5,18,18,15
106.3800,58.9850,59.8750,1.9500,5,18,18,30
85.3600,58.2925,59.0025,1.9250,5,18,18,45
64.3400,57.6000,58.1300,1.9000,5,18,19,0
51.9100,56.9475,57.3150,1.6650,5,18,19,15
39.4800,56.2950,56.5000,1.4300,5,18,19,30
27.0500,55.6425,55.6850,1.1950,5,18,19,45
14.6200,54.9900,54.8700,0.9600,5,18,20,0
10.9650,54.5225,54.2625,0.8275,5,18,20,15
7.3100,54.0550,53.6550,0.6950,5,18,20,30
3.6550,53.5875,53.0475,0.5625,5,18,20,45
0.0000,53.1200,52.4400,0.4300,5,18,21,0
0.0000,52.1475,51.5800,0.3325,5,18,21,15
0.0000,51.1750,50.7200,0.2350,5,18,21,30
0.0000,50.2025,49.8600,0.1375,5,18,21,45
0.0000,49.2300,49.0000,0.0400,5,18,22,0
0.0000,49.0850,48.8800,0.0300,5,18,22,15
0.0000,48.9400,48.7600,0.0200,5,18,22,30
0.0000,48.7950,48.6400,0.0100,5,18,22,45
0.0000,53.9100,53.3500,0.0500,5,18,23,0
0.0000,53.4425,52.9750,0.0375,5,18,23,15
0.0000,52.9750,52.6000,0.0250,5,18,23,30
0.0000,52.5075,52.2250,0.0125,5,18,23,45
0.0000,48.0500,47.9500,0.0600,5,19,0,0
0.0000,47.8975,47.6500,0.3225,5,19,0,15
0.0000,47.7450,47.3500,0.5850,5,19,0,30
0.0000,47.5925,47.0500,0.8475,5,19,0,45
0.0000,47.4400,46.7500,1.1100,5,19,1,0
0.0000,46.8550,46.2900,0.8375,5,19,1,15
0.0000,46.2700,45.8300,0.5650,5,19,1,30
0.0000,45.6850,45.3700,0.2925,5,19,1,45
0.0000,45.1000,44.9100,0.0200,5,19,2,0
0.0000,44.9225,44.7275,0.0175,5,19,2,15
0.0000,44.7450,44.5450,0.0150,5,19,2,30
0.0000,44.5675,44.3625,0.0125,5,19,2,45
0.0000,44.3900,44.1800,0.0100,5,19,3,0
0.0000,44.6100,44.4000,0.0425,5,19,3,15
0.0000,44.8300,44.6200,0.0750,5,19,3,30
0.0000,45.0500,44.8400,0.1075,5,19,3,45
0.0000,45.2700,45.0600,0.1400,5,19,4,0
0.0000,45.2575,44.9025,0.1075,5,19,4,15
0.0000,45.2450,44.7450,0.0750,5,19,4,30
0.0000,45.2325,44.5875,0.0425,5,19,4,45
0.0000,45.2200,44.4300,0.0100,5,19,5,0
1.3150,45.6425,44.8450,0.0650,5,19,5,15
2.6300,46.0650,45.2600,0.1200,5,19,5,30
3.9450,46.4875,45.6750,0.1750,5,19,5,45
5.2600,46.9100,46.0900,0.2300,5,19,6,0
17.6850,47.2700,46.4700,0.1725,5,19,6,15
30.1100,47.6300,46.8500,0.1150,5,19,6,30
42.5350,47.9900,47.2300,0.0575,5,19,6,45
54.9600,48.3500,47.6100,0.0000,5,19,7,0
70.4900,49.0000,48.4075,0.0350,5,19,7,15
86.0200,49.6500,49.2050,0.0700,5,19,7,30
101.5500,50.3000,50.0025,0.1050,5,19,7,45
117.0800,50.9500,50.8000,0.1400,5,19,8,0
113.0550,50.9750,50.7000,0.1050,5,19,8,15
109.0300,51.0000,50.6000,0.0700,5,19,8,30
105.0050,51.0250,50.5000,0.0350,5,19,8,45
100.9800,51.0500,50.4000,0.0000,5,19,9,0
